Vernier Format 2
Bandlücke-Ge2.cmbl 05.11.2009 10:47:19 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

190	45,22345922	0,418803	0,034188	2346,42332153	0,528037711112
190,5	45,745617847	0,399267	0,015873	2367,54330197	0,523327281478
191	46,006429935	0,396825	0,026862	2378,0189561	0,521021919032
191,5	46,267242023	0,369963	0,023199	2388,44533544	0,51874748047
192	46,78940065	0,35409	0,019536	2409,17051771	0,514284892204
192,5	47,050747189	0,340659	0,023199	2419,46868638	0,512095902284
193	47,376762299	0,316239	0,029304	2432,24448332	0,509406027435
193,5	47,833717904	0,306471	0,018315	2450,01890922	0,505710382616
194	48,159733014	0,284493	0,03663	2462,60489197	0,503125777115
194,5	48,421079553	0,278388	0,026862	2472,63675441	0,501084519508
195	48,942703729	0,260073	0,019536	2492,50543202	0,49709019049
195,5	49,204050268	0,247863	0,029304	2502,38254845	0,495128133293
196	49,464862356	0,224664	0,03663	2512,18756158	0,493195659013
196,5	49,987020983	0,205128	0,019536	2531,6610458	0,489402008241
197	50,247833071	0,18315	0,020757	2541,30918139	0,487543982871
197,5	50,769991698	0,163614	0,030525	2560,46677895	0,483896143541
198	51,031338237	0,142857	0,015873	2569,9756263	0,482105739572
198,5	51,357353347	0,128205	0,025641	2581,76240159	0,479904734547
199	51,618699886	0,0952381	0,034188	2591,15080074	0,478165917493
199,5	52,07512104	0,0732601	0,021978	2607,41749433	0,475182820815
200	52,401670601	0,0769231	0,023199	2618,95413073	0,473089614462
200,5	52,662482689	0,0683761	0,025641	2628,10724644	0,471441948071
201	53,184641316	0,0879121	0,018315	2646,26839535	0,468206476023
201,5	53,445453404	0,0757021	0,018315	2655,2574635	0,466621416956
202	53,706799943	0,0659341	0,029304	2664,20976308	0,465053471829
202,5	54,22895857	0,029304	0,015873	2681,92985951	0,461980761953
203	54,489770658	0,015873	0,013431	2690,69751567	0,460475394497
203,5	54,750582746	0,019536	0,021978	2699,40941805	0,458989285476
204	55,337944395	0,00732601	0,013431	2718,82395158	0,455711742306
204,5	55,599290934	0,00610501	0,00854701	2727,37071808	0,454283677605
205	56,0559258684	0,00610501	0,017094	2742,16766676	0,451832327767
205,5	56,3822082039	0,00610501	0,00854701	2752,63399074	0,450114328373
206	56,6432340723	0,00610501	0,00732601	2760,94279415	0,4487597507
206,5	57,1652858091	0,00610501	0,00976801	2777,38832026	0,446102545677
207	57,4915681446	0,00488401	0,013431	2787,54977021	0,444476368903
207,5	57,752594013	0,00488401	0,00610501	2795,61385866	0,443194254515
208	58,2746457498	0,00610501	0,014652	2811,56780116	0,440679395848
208,5	58,5356716182	0,00610501	0,00854701	2819,45732408	0,439446268407
209	58,7966974866	0,00610501	0,00732601	2827,28832939	0,438229092915
209,5	59,1229798221	0,00610501	0,013431	2836,99454815	0,436729778282
210	59,6450315589	0,00488401	0,013431	2852,33300333	0,434381258624
210,5	59,8408009602	0,00488401	0,00610501	2858,02394216	0,433516312346
211	60,1670832957	0,00610501	0,010989	2867,43465995	0,432093542464
211,5	60,6891350325	0,00610501	0,010989	2882,29826428	0,429865297202
212	60,9501609009	0,00610501	0,00610501	2889,64041046	0,428773073465
212,5	61,2111867693	0,00610501	0,00976801	2896,92258237	0,4276952403
213	61,7332385061	0,00610501	0,010989	2911,30640012	0,425582137267
213,5	61,9942643745	0,00610501	0,00732601	2918,40774741	0,424546570335
214	62,4510596442	0,00610501	0,01221	2930,68926747	0,422767440327
214,5	62,7773419797	0,00610501	0,01221	2939,34777808	0,421522083654
215	63,1036243152	0,00610501	0,00732601	2947,91096703	0,420297632411
215,5	63,625676052	0,00610501	0,013431	2961,41310827	0,418381345223
216	63,8867019204	0,00610501	0,01221	2968,07205279	0,417442696121
216,5	64,1477277888	0,00610501	0,00610501	2974,66939521	0,41651687478
217	64,6045230585	0,00610501	0,00976801	2986,06610327	0,414927184179
217,5	64,930805394	0,00610501	0,015873	2994,09044701	0,413815154194
218	65,1918312624	0,00610501	0,00610501	3000,44002458	0,412939432166
218,5	65,5181135979	0,00610501	0,00854701	3008,28940856	0,411861969288
219	66,0401653347	0,00610501	0,00976801	3020,64539879	0,410177242418
219,5	66,3011912031	0,00610501	0,00610501	3026,72941781	0,409352746469
220	66,5622170715	0,00488401	0,01221	3032,7506173	0,40854002071
220,5	67,0190123412	0,00610501	0,013431	3043,13618176	0,407145762134
221	67,3452946767	0,00488401	0,00610501	3050,43605542	0,406171438276
221,5	67,6063205451	0,00610501	0,00854701	3056,20474017	0,405404776622
222	68,1283722819	0,00610501	0,010989	3067,5516974	0,403905173318
222,5	68,3893981503	0,00610501	0,00610501	3073,12973437	0,403172045144
223	68,6504240187	0,00610501	0,00732601	3078,64398878	0,402449911233
223,5	69,2377322226	0,00610501	0,018315	3090,81726553	0,400864850154
224	69,4335016239	0,00610501	0,00610501	3094,80291876	0,400348594894
224,5	69,6945274923	0,00610501	0,010989	3100,0609117	0,399669566273
225	70,2165792291	0,00610501	0,013431	3110,38376523	0,398343128539
225,5	70,4776050975	0,00610501	0,00732601	3115,44841158	0,397695559778
226	70,803887433	0,00610501	0,014652	3121,68827794	0,396900615848
226,5	71,0649133014	0,00610501	0,015873	3126,60729151	0,39627618197
227	71,5869650382	0,00610501	0,00610501	3136,25054045	0,395057723871
227,5	71,8479909066	0,00610501	0,00854701	3140,97457568	0,394463555864
228	72,109016775	0,00610501	0,015873	3145,63342022	0,393879335092
228,5	72,6310685118	0,00610501	0,00610501	3154,75515184	0,392740463321
229	72,8920943802	0,00610501	0,00732601	3159,21784961	0,392185679805
229,5	73,1531202486	0,00488401	0,01221	3163,61497806	0,39164057845
230	73,6751719854	0,00610501	0,00610501	3172,21216332	0,390579171951
230,5	73,9361978538	0,00610501	0,01221	3176,41204169	0,390062744926
231	74,2624801893	0,00488401	0,013431	3181,56917089	0,389430477054
231,5	74,7845319261	0,00488401	0,00976801	3189,60590154	0,388449243652
232	75,0455577945	0,00610501	0,010989	3193,52500819	0,387972537187
232,5	75,3065836629	0,00610501	0,021978	3197,37783349	0,387505032099
233	75,8286353997	0,00488401	0,00732601	3204,88432152	0,386597416849
233,5	76,0896612681	0,00610501	0,00732601	3208,53782846	0,386157205008
234	76,3506871365	0,00610501	0,023199	3212,12474245	0,385725991156
234,5	76,8727388733	0,00488401	0,00976801	3219,09849518	0,384890366621
235	77,1337647417	0,00610501	0,00976801	3222,48518919	0,38448586332
235,5	77,4600470772	0,00610501	0,015873	3226,62449518	0,383992621965
236	77,9168423469	0,00610501	0,00854701	3232,24370243	0,383325056545
236,5	78,2431246824	0,00610501	0,00854701	3236,13165834	0,382864521845
237	78,5041505508	0,00610501	0,020757	3239,16646773	0,382505812018
237,5	79,0262022876	0,00610501	0,00732601	3245,03433897	0,381814141417
238	79,287228156	0,00610501	0,00854701	3247,86727904	0,381481105462
238,5	79,5482540244	0,00488401	0,020757	3250,63280988	0,381156553959
239	80,0703057612	0,00610501	0,017094	3255,96141569	0,380532764925
239,5	80,3965880967	0,00610501	0,00976801	3259,15455595	0,380159939865
240	80,592357498	0,00610501	0,026862	3261,01971401	0,379942505308
240,5	80,9186398335	0,00610501	0,00854701	3264,04369742	0,379590506396
241	81,4406915703	0,00610501	0,010989	3268,66186042	0,37905419799
241,5	81,7017174387	0,00610501	0,017094	3270,8692043	0,378798393519
242	81,9627433071	0,00610501	0,00854701	3273,00866156	0,378550785567
242,5	82,4847950439	0,00610501	0,00854701	3277,08373996	0,378080054804
243	82,7458743574	0,00488401	0,014652	3279,01966587	0,377856837182
243,5	83,0069002258	0,00610501	0,013431	3280,88713271	0,377641762695
244	83,5289519626	0,00610501	0,00976801	3284,41774541	0,377235813481
244,5	83,789977831	0,00610501	0,023199	3286,08081797	0,377044895921
245	84,0510036994	0,00488401	0,020757	3287,67568819	0,376861989292
245,5	84,6383119033	0,00488401	0,00976801	3291,01461219	0,376479641084
246	84,8993377717	0,00610501	0,025641	3292,38760351	0,376322641563
246,5	85,1603636401	0,00610501	0,015873	3293,69226158	0,376173577128
247	85,6824153769	0,00488401	0,020757	3296,09647111	0,375899191926
247,5	85,9434412453	0,00610501	0,031746	3297,19597266	0,375773842463
248	86,2044671137	0,00610501	0,020757	3298,22704117	0,375656370691
248,5	86,4654929821	0,00610501	0,020757	3299,18965523	0,37554676435
249	86,9875447189	0,00610501	0,031746	3300,90944155	0,375351103064
249,5	87,2485705873	0,00610501	0,013431	3301,6665781	0,375265027734
250	87,5095964557	0,00610501	0,014652	3302,35518883	0,375186777059
250,5	88,0969046596	0,00610501	0,026862	3303,65394367	0,375039281089
251	88,357930528	0,00488401	0,028083	3304,11975412	0,374986408545
251,5	88,6189563964	0,00610501	0,020757	3304,51698782	0,374941331688
252	88,8799822648	0,00610501	0,03663	3304,84563653	0,374904045836
252,5	89,3367775345	0,00610501	0,037851	3305,25571944	0,374857531511
253	89,66305987	0,00610501	0,029304	3305,42001165	0,374838899636
253,5	89,9240857384	0,00610501	0,031746	3305,47426643	0,374832747174
254	90,4461374752	0,00610501	0,04884	3305,37696173	0,374843781616
254,5	90,7724198107	0,00610501	0,032967	3305,17679604	0,37486648263
255	90,968189212	0,00610501	0,032967	3305,0052471	0,374885940374
255,5	91,4902409488	0,00610501	0,03663	3304,35915341	0,374959240954
256	91,8165232843	0,00610501	0,02442	3303,81603461	0,375020881012
256,5	92,0775491527	0,00610501	0,015873	3303,30439694	0,37507896673
257	92,5343444224	0,00610501	0,032967	3302,24406614	0,375199402341
257,5	92,8606267579	0,00610501	0,018315	3301,3581746	0,375300083927
258	93,1216526263	0,00610501	0,015873	3300,57237559	0,375389435228
258,5	93,3826784947	0,00610501	0,031746	3299,71807346	0,375486624135
259	93,9699866986	0,00610501	0,013431	3297,54552328	0,375734009206
259,5	94,231012567	0,00610501	0,010989	3296,46871583	0,375856744537
260	94,4920384354	0,00610501	0,031746	3295,32349043	0,375987366217
